C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_46_944.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_46_944.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_46_944.jpg,0,0,0,1.18E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_026.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_026.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_026.jpg,0,0,0,2.71E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_099.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_099.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_099.jpg,0,0,0,1.26E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_168.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_168.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_168.jpg,0,0,0,5.57E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_236.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_236.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_236.jpg,0,0,0,5.18E-07
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_304.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_304.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_304.jpg,0,0,0,2.28E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_385.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_385.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_385.jpg,0,0,0,2.28E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_467.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_467.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_467.jpg,0,0,0,4.98E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_549.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_549.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_549.jpg,0,0,0,8.67E-06
C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\center_2019_10_09_04_40_47_631.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\left_2019_10_09_04_40_47_631.jpg,C:\1jan2019pranitlenovo\data\mtechparul\final year dissertation\data\9oct19\multiobstacle\IMG\right_2019_10_09_04_40_47_631.jpg,0,0,0,2.05E-06
